parent_asin,brand,price,avg_rating,review_count,price_range,expected_rating,rating_residual,review_bucket
B07TN4W31P,Comdoit,9.99,3.9,105,5-10,4.169502761484131,-0.26950276148413144,"(100, 500]"
B001LBU4IA,Bourjois,18.9,5.0,1,10-20,4.172087240654863,0.8279127593451374,"(0, 5]"
B00W4505LS,Titan Classic,5.99,3.6,20,5-10,4.168342501474825,-0.5683425014748251,"(10, 20]"
B00Q5EQ06S,Dynarex,40.81,5.0,1,20-50,4.178442564855841,0.8215574351441592,"(0, 5]"
B0727RSV9B,Kikkerland,9.9,3.0,14,5-10,4.169476655633923,-1.1694766556339227,"(10, 20]"
B00FQITFBQ,Celine Dion,44.95,4.8,12,20-50,4.179643433965473,0.6203565660345269,"(10, 20]"
B00MGLAXKI,VAGA,3.99,1.0,2,0-5,4.167762371470172,-3.1677623714701717,"(0, 5]"
B00IK5RQ3G,HOT TOOLS,149.99,3.8,24,100-200,4.21011186180987,-0.41011186180987025,"(20, 50]"
B07BHVHZT8,Na'Scent,16.95,4.4,150,10-20,4.1715216139003255,0.22847838609967486,"(100, 500]"
B0843VNNDC,The Crème Shop,19.99,4.2,30,10-20,4.172403411507399,0.02759658849260127,"(20, 50]"
B00BH0YSTG,L.A. COLORS,6.5,4.2,87,5-10,4.168490434626012,0.0315095653739883,"(50, 100]"
B008R5LW5W,Panasonic,8.99,4.6,7308,5-10,4.169212696481805,0.43078730351819505,"(500, 10000]"
B0083HT9Z4,Super Sunnies,14.99,3.7,17,10-20,4.170953086495765,-0.47095308649576495,"(10, 20]"
B00P9NGIA4,(RE)FRESH,9.07,3.5,8,5-10,4.169235901681991,-0.6692359016819909,"(5, 10]"
B07FRR54CJ,JURLIN,15.99,3.5,23,10-20,4.171243151498092,-0.6712431514980919,"(20, 50]"
B08QSD8Y2R,QUALIALL,13.99,4.4,32,10-20,4.170663021493438,0.22933697850656198,"(20, 50]"
B01N31CS8I,BTZ,7.99,5.0,1,5-10,4.168922631479479,0.8310773685205213,"(0, 5]"
B0912FLQPY,Dr.Althea,36.0,3.3,4,20-50,4.177047352194649,-0.8770473521946496,"(0, 5]"
B08K33992N,Sonew,13.69,3.6,10,10-20,4.170576001992741,-0.5705760019927406,"(5, 10]"
B07DZWG77Q,SCOUT Cosmetics,12.0,1.0,2,10-20,4.170085792138808,-3.170085792138808,"(0, 5]"
B009WO2WU6,Jon Renau,115.4,3.0,1,100-200,4.200078513379389,-1.2000785133793892,"(0, 5]"
B018UTTPD0,Nicka K New York,6.99,3.6,18,5-10,4.168632566477152,-0.5686325664771519,"(10, 20]"
B0965S4Q1Y,Swiss Arabian,24.99,3.5,12,20-50,4.173853736519032,-0.6738537365190318,"(10, 20]"
B00OZHTNQG,GallCleanse Gall Cleanse Natural Gallstone Cleanse Kit,49.99,4.1,68,20-50,4.1811053615772,-0.08110536157720016,"(50, 100]"
B07SCMYFJL,COVERGIRL,13.7,3.6,45,10-20,4.170578902642764,-0.5705789026427639,"(20, 50]"
B07P8BRYCC,China Glaze,10.3,4.1,3,10-20,4.169592681634853,-0.06959268163485355,"(0, 5]"
B09KS7ZS9M,RAW SUGAR,22.95,4.0,6,20-50,4.173262003914286,-0.17326200391428603,"(5, 10]"
B073QXXV5T,KERAGEN,22.95,4.3,126,20-50,4.173262003914286,0.1267379960857138,"(100, 500]"
B01G5V2HIK,Clearzal,7.2,5.0,1,5-10,4.16869348012764,0.8313065198723599,"(0, 5]"
B009WO3444,Jon Renau,115.4,5.0,1,100-200,4.200078513379389,0.7999214866206108,"(0, 5]"
B000BB6RVY,Baseline,63.99,3.7,4,50-100,4.1851662716097735,-0.4851662716097733,"(0, 5]"
B07F6S94C7,Ilike,52.98,4.2,22,50-100,4.181972655934157,0.018027344065843387,"(20, 50]"
B0776721K3,Rast A Fri,10.78,4.6,4,10-20,4.16973191283597,0.43026808716402964,"(0, 5]"
B00GVMB76C,BPLeathercraft,20.97,4.7,5,20-50,4.172687675209679,0.5273123247903211,"(0, 5]"
B07SD8FM35,TruBeauty,29.99,4.1,11,20-50,4.175304061530666,-0.07530406153066593,"(10, 20]"
B00VTSP9RQ,China Glaze,10.95,4.6,4,10-20,4.169781223886365,0.4302187761136347,"(0, 5]"
B017ORDXX2,Avalaya,23.43,1.0,1,20-50,4.173401235115403,-3.173401235115403,"(0, 5]"
B0B3C43HF2,Metyou,19.99,1.4,38,10-20,4.172403411507399,-2.772403411507399,"(20, 50]"
B01M9E1RKB,G.S Beauty,8.09,3.9,9,5-10,4.168951637979711,-0.2689516379797108,"(5, 10]"
B07DQQWQY7,ROMANTIC BEAUTY,13.0,4.8,5,10-20,4.170375857141135,0.6296241428588649,"(0, 5]"
B01M7QL7WW,WapSter,3.98,4.8,15,0-5,4.167759470820148,0.6322405291798514,"(10, 20]"
B07VBZP5RW,Makeup Revolution,16.95,4.3,131,10-20,4.1715216139003255,0.12847838609967432,"(100, 500]"
B01GXGR66A,Benefit,9.85,4.3,43,5-10,4.169462152383806,0.13053784761619358,"(20, 50]"
B0176KYU1Q,Cupidlovehair,56.66,5.0,1,50-100,4.183040095142719,0.8169599048572813,"(0, 5]"
B08V4XQG9W,Clinique,39.0,4.6,15,20-50,4.17791754720163,0.42208245279837,"(10, 20]"
B07766XW3L,Rast A Fri,10.99,4.2,4,10-20,4.169792826486458,0.030207173513542074,"(0, 5]"
B009WO36QA,Jon Renau,116.76,5.0,1,100-200,4.200473001782553,0.7995269982174467,"(0, 5]"
B0064QT9MO,The Doctor's,7.52,4.2,31,5-10,4.168786300928384,0.031213699071615864,"(20, 50]"
B09WSQGW9Q,Bath & Body Works,29.5,4.8,18,20-50,4.1751619296795255,0.6248380703204743,"(10, 20]"
B012AT2C2W,Smashbox,58.99,4.7,134,50-100,4.18371594659814,0.5162840534018605,"(100, 500]"
B004SI50CS,TRESemmé,29.99,5.0,2,20-50,4.175304061530666,0.8246959384693344,"(0, 5]"
B088BDNR3J,YoHomie,8.99,2.7,93,5-10,4.169212696481805,-1.4692126964818044,"(50, 100]"
B009WUFWD4,Crome,23.79,4.6,274,20-50,4.17350565851624,0.4264943414837594,"(100, 500]"
B00NWX3ZXQ,L'Oreal Paris,54.99,5.0,2,50-100,4.182555686588834,0.8174443134111664,"(0, 5]"
B075886TM2,ALLTOP,2.99,3.8,6,0-5,4.167472306467845,-0.3674723064678451,"(5, 10]"
B07DHX1MTK,DND,9.49,4.1,27,5-10,4.169357728982968,-0.06935772898296833,"(20, 50]"
B07TF9XH5B,NICKA K NEW YORK,6.26,4.7,11,5-10,4.168420819025453,0.5315791809745471,"(10, 20]"
B07MWFBPVQ,DESIGNLINE,84.0,4.6,125,50-100,4.190970472306331,0.4090295276936686,"(100, 500]"
B07GJWQ36Q,Let Me Be,89.5,4.1,63,50-100,4.192565829819127,-0.09256582981912764,"(50, 100]"
B01FY4PE9I,Alba Botanica,140.63,1.0,1,100-200,4.207396853388092,-3.207396853388092,"(0, 5]"
B07TTPGW82,HANASCAR,23.22,4.6,582,20-50,4.173340321464914,0.4266596785350858,"(500, 10000]"
B08M6GZS5S,DESIGNLINE,19.99,4.5,29,10-20,4.172403411507399,0.3275965884926011,"(20, 50]"
B07QHGCDTC,Nathina,26.0,3.6,33,20-50,4.174146702171382,-0.5741467021713818,"(20, 50]"
B07JVC4Y81,Rehabilitation Advantage,18.0,4.2,88,10-20,4.171826182152769,0.028173817847231497,"(50, 100]"
B001V6XWCA,Verna,39.99,5.0,1,20-50,4.178204711553933,0.8217952884460669,"(0, 5]"
B078GP9YVT,AXEMOORE,24.0,4.1,23,20-50,4.173566572166728,-0.07356657216672868,"(20, 50]"
B08QYFVR1H,Earth Harbor,24.0,4.0,17,20-50,4.173566572166728,-0.17356657216672833,"(10, 20]"
B00KMZ5M7O,AUDIOLOGIST'S CHOICE,20.81,4.5,200,20-50,4.1726412648093065,0.3273587351906935,"(100, 500]"
B072V15HPF,Kolinsky,44.95,4.2,68,20-50,4.179643433965473,0.02035656603452729,"(50, 100]"
B00WEOKUQO,GENERAL TOPICS Srl,28.49,3.8,44,20-50,4.1748689640271754,-0.3748689640271756,"(20, 50]"
B077CKR1SG,MAC,129.0,4.8,58,100-200,4.204023397411032,0.5959766025889675,"(50, 100]"
B07711H6HN,Brown Sugar,45.11,3.0,1,20-50,4.1796898443658455,-1.1796898443658455,"(0, 5]"
B072JKJWXT,OTPOWER,7.69,4.2,49,5-10,4.16883561197878,0.031164388021220013,"(20, 50]"
B07Q39Q493,Sonew,3.96,1.0,5,0-5,4.167753669520102,-3.167753669520102,"(0, 5]"
B088GVYYWZ,DAISY DND,11.85,4.2,7,10-20,4.17004228238846,0.029957717611540424,"(5, 10]"
B09B7J4TDS,SUMAJU,5.99,4.5,2254,5-10,4.168342501474825,0.3316574985251748,"(500, 10000]"
B01NBU6ZBI,Garnier,6.19,4.6,16,5-10,4.16840051447529,0.4315994855247096,"(10, 20]"
B082P544HD,EDGEBOOSTER,9.99,4.0,28,5-10,4.169502761484131,-0.16950276148413135,"(20, 50]"
B0B6C787WZ,HJYHYN,6.99,3.8,3,5-10,4.168632566477152,-0.36863256647715215,"(0, 5]"
B07R95GP39,Salvatore Ferragamo,60.99,4.6,24,50-100,4.184296076602793,0.4157039233972064,"(20, 50]"
B01CUQBFSW,Raquel Welch and Maxwigs,289.0,5.0,1,200-500,4.250433797783304,0.7495662022166956,"(0, 5]"
B01FKJYD3U,Xtenzi,14.49,4.3,65,10-20,4.170808053994602,0.12919194600539807,"(50, 100]"
B07HY7Q9LK,M.A.C,41.95,5.0,1,20-50,4.178773238958493,0.8212267610415074,"(0, 5]"
B00LK3UA8S,eMark Beauty,39.99,4.2,75,20-50,4.178204711553933,0.02179528844606704,"(50, 100]"
B07XH5YK3G,Clinique,24.97,3.8,13,20-50,4.173847935218985,-0.3738479352189854,"(10, 20]"
B0784WV4VB,Becca by Rebecca Virtue,24.44,4.4,13,20-50,4.173694200767753,0.22630579923224747,"(10, 20]"
B016DZX0V6,Diva Stuff,8.99,3.9,11,5-10,4.169212696481805,-0.2692126964818047,"(10, 20]"
B08J41RHS1,Rucker Roots,19.07,5.0,2,10-20,4.172136551705258,0.8278634482947416,"(0, 5]"
B06XFZSWYM,ZGOOD,15.99,4.1,10,10-20,4.171243151498092,-0.07124315149809224,"(5, 10]"
B0017LO24Q,IBD,16.9,4.0,53,10-20,4.171507110650209,-0.17150711065020907,"(50, 100]"
B09GS1SMFM,IBD,20.17,4.4,478,20-50,4.172455623207817,0.2275443767921832,"(100, 500]"
B000STDMSU,Harvy Canes,200.0,4.5,2,100-200,4.224618012576228,0.2753819874237724,"(0, 5]"
B0773YC65W,Lattafa Perfumes,26.5,4.7,72,20-50,4.174291734672545,0.525708265327455,"(50, 100]"
B073VTRPG6,sundays,18.0,5.0,8,10-20,4.171826182152769,0.8281738178472313,"(5, 10]"
B01B4ZE2F8,TANGDIAABBCC,106.34,4.9,23,100-200,4.19745052445831,0.7025494755416908,"(20, 50]"
B019QYJRL8,DEGREE,16.5,3.9,3,10-20,4.1713910846492785,-0.27139108464927864,"(0, 5]"
B08HMDDGJ2,Wchiuoe,7.57,5.0,10,5-10,4.168800804178501,0.8311991958214993,"(5, 10]"
B00HS4GR3U,Madina.,11.78,4.2,9,10-20,4.170021977838297,0.02997802216170342,"(5, 10]"
B017Y5N39S,Wet 'n Wild,5.76,5.0,2,5-10,4.16827578652429,0.8317242134757103,"(0, 5]"
B07GMD7Y9V,Zittop,6.99,4.0,182,5-10,4.168632566477152,-0.16863256647715197,"(100, 500]"
B0178I8L7K,EFP,9.49,4.7,9,5-10,4.169357728982968,0.5306422710170322,"(5, 10]"
B00SNS79HS,CST-Berger,6.99,5.0,21,5-10,4.168632566477152,0.831367433522848,"(20, 50]"
B07Y2CQXXB,Zury,34.99,2.7,3,20-50,4.176754386542299,-1.4767543865422992,"(0, 5]"
B09VV9KC77,Bath & Body Works,29.98,4.9,18,20-50,4.175301160880642,0.7246988391193581,"(10, 20]"
B071J17KZD,Jim Howle,27.89,4.4,2,20-50,4.174694925025779,0.22530507497422114,"(0, 5]"
B075Y15Z47,Beauty Creations,6.99,4.4,132,5-10,4.168632566477152,0.2313674335228484,"(100, 500]"
B01MTIPOVD,DND,10.94,4.2,35,10-20,4.169778323236342,0.0302216767636585,"(20, 50]"
B003J469MM,Mineral Hygienics,59.99,4.6,6,50-100,4.1840060116004665,0.41599398839953317,"(5, 10]"
B01DUWZACC,Nexxus,44.99,4.4,16,20-50,4.179655036565566,0.22034496343443433,"(10, 20]"
B01D3U8PIM,Latinoil,24.0,4.8,8,20-50,4.173566572166728,0.6264334278332715,"(5, 10]"
B004IX5UQE,OGmama,51.0,4.1,7,50-100,4.18139832722955,-0.0813983272295502,"(5, 10]"
B00LNJ6NFS,Forlovede,49.0,5.0,2,20-50,4.180818197224896,0.8191818027751037,"(0, 5]"
B07QGFZ6XJ,Metasol,17.25,4.7,20,10-20,4.171608633401023,0.528391366598977,"(10, 20]"
B01IAIC2YA,Wright's,62.5,5.0,4,50-100,4.184734074756307,0.8152659252436933,"(0, 5]"
B00LJXGPY2,WorldWide Tattoo Supply,176.99,4.3,62,100-200,4.217943616872691,0.08205638312730912,"(50, 100]"
B01N070RBV,Original Sprout,24.68,4.0,5,20-50,4.173763816368311,-0.17376381636831084,"(0, 5]"
B07ZJS1GTH,COVERGIRL,19.99,4.4,10,10-20,4.172403411507399,0.22759658849260145,"(5, 10]"
B00BSVUIH0,Yangzhou,99.99,4.2,37,50-100,4.195608611693535,0.004391388306465238,"(20, 50]"
B00YDK3ILG,Mia Secret,8.45,4.0,84,5-10,4.169056061380549,-0.16905606138054896,"(50, 100]"
B09B2LMKPW,L’Oréal Paris,8.27,4.5,71,5-10,4.16900384968013,0.3309961503198702,"(50, 100]"
B09FJ911PH,Monika Blunder Beauty,7.99,4.2,18,5-10,4.168922631479479,0.031077368520521453,"(10, 20]"
B01NA9QEEW,DreamWorks,7.85,4.1,13,5-10,4.168882022379153,-0.06888202237915309,"(10, 20]"
B00LO3DI6K,MTG,193.98,3.8,62,100-200,4.222871821262221,-0.42287182126222156,"(50, 100]"
B086BZ7ZRX,SATINIOR,12.59,4.6,1231,10-20,4.170256930490181,0.42974306950981855,"(500, 10000]"
B08638QYPM,Funko,350.0,3.8,6,200-500,4.268127762925233,-0.46812776292523317,"(5, 10]"
B00IFFQ6JQ,Rimmel,9.9,3.1,14,5-10,4.169476655633923,-1.0694766556339226,"(10, 20]"
B018UWMACK,The 2 Bits Man,52.0,4.6,3,50-100,4.181688392231877,0.41831160776812304,"(0, 5]"
B07SGFQGKG,SpaScriptions,15.0,4.4,52,10-20,4.170955987145788,0.22904401285421194,"(50, 100]"
B01N1PVJU3,Got2B,31.95,4.3,27,20-50,4.175872588935226,0.12412741106477387,"(20, 50]"
B016APN8UM,Sure Fuck USA,33.5,4.2,66,20-50,4.1763221896888325,0.02367781031116767,"(50, 100]"
B00Z9Q3K2K,Polytree,6.99,4.2,20,5-10,4.168632566477152,0.03136743352284821,"(10, 20]"
B019JE0XU4,Carex,17.39,5.0,4,10-20,4.171649242501349,0.8283507574986508,"(0, 5]"
B07B6RZDCZ,Greenbrier,7.99,3.9,6,5-10,4.168922631479479,-0.2689226314794788,"(5, 10]"
B07ZS7K6GZ,Amope,12.87,4.5,322,10-20,4.170338148690832,0.3296618513091678,"(100, 500]"
B07GX7GY71,Lotus.flower,9.39,4.0,3,5-10,4.169328722482736,-0.169328722482736,"(0, 5]"
B0B2Q37VJR,FRIVOOD,9.99,4.5,46,5-10,4.169502761484131,0.33049723851586865,"(20, 50]"
B07JYLWJPW,iCareHair,10.99,3.6,5,10-20,4.169792826486458,-0.569792826486458,"(0, 5]"
B01M5HXBTC,Sally Hansen,8.99,2.6,2,5-10,4.169212696481805,-1.5692126964818045,"(0, 5]"
B08YDH1RMP,Patelai,15.99,4.4,213,10-20,4.171243151498092,0.22875684850190847,"(100, 500]"
B00MZJV33W,Avon,12.95,5.0,2,10-20,4.1703613538910185,0.8296386461089815,"(0, 5]"
B08P5QFWTV,ALIVER,9.49,3.8,121,5-10,4.169357728982968,-0.36935772898296815,"(100, 500]"
B0719CPW2T,ACM,31.41,4.4,118,20-50,4.175715953833969,0.22428404616603093,"(100, 500]"
B07341HTNW,Ardell,14.16,4.6,6,10-20,4.170712332543834,0.4292876674561654,"(5, 10]"
B075T7PRPT,COL-LAB,16.99,5.0,1,10-20,4.171533216500419,0.8284667834995814,"(0, 5]"
B01ACDJKHS,Accoutrements,12.84,4.2,15,10-20,4.170329446740763,0.029670553259236954,"(10, 20]"
B01HOUPP0S,Shungite,12.88,4.4,31,10-20,4.1703410493408555,0.22965895065914488,"(20, 50]"
B07Y8VNFGG,x-pression,24.71,4.4,18,20-50,4.173772518318381,0.22622748168161966,"(10, 20]"
B01IDQSQMG,SugarBaby,6.99,2.5,2,5-10,4.168632566477152,-1.668632566477152,"(0, 5]"
B0013H3LJG,Laxmi,7.64,4.0,49,5-10,4.168821108728664,-0.16882110872866374,"(20, 50]"
B08W1Q3HGR,CURENEX,36.9,4.6,21,20-50,4.177308410696743,0.42269158930325634,"(20, 50]"
B08KRV7778,netboxx cosmetics,21.99,3.9,87,20-50,4.172983541512052,-0.2729835415120525,"(50, 100]"
B09ZXKNS36,Seedling,19.99,4.1,66,10-20,4.172403411507399,-0.07240341150739926,"(50, 100]"
B094ZLRTL7,Showgeous,11.99,3.9,90,10-20,4.170082891488785,-0.27008289148878495,"(50, 100]"
B0115YS3OE,Botanical Beauty,12.95,4.0,102,10-20,4.1703613538910185,-0.17036135389101847,"(100, 500]"
B00Q7MYTLQ,Noriko,181.0,4.0,1,100-200,4.219106777532021,-0.219106777532021,"(0, 5]"
B079YY66QT,MAYBELLINE,12.05,3.9,11,10-20,4.170100295388925,-0.27010029538892466,"(10, 20]"
B003NTWG2K,Sex In The City,10.91,3.6,19,10-20,4.169769621286272,-0.5697696212862717,"(10, 20]"
B07ZD8S3G1,Clinique,22.99,4.6,10,20-50,4.173273606514379,0.42672639348562047,"(5, 10]"
B077691ZSX,Rast A Fri,9.99,4.4,2,5-10,4.169502761484131,0.230497238515869,"(0, 5]"
B078B1Y2D2,AnatoliaDaphne,24.99,4.0,24,20-50,4.173853736519032,-0.1738537365190318,"(20, 50]"
B01LY4FP5K,Approved Science,95.85,3.6,436,50-100,4.194407742583902,-0.5944077425839018,"(100, 500]"
B08FGBFBFX,Swiss Arabian,54.0,5.0,8,50-100,4.18226852223653,0.8177314777634699,"(5, 10]"
B079NRRBJB,Knight's Exclusives,10.99,5.0,1,10-20,4.169792826486458,0.8302071735135419,"(0, 5]"
B08PMCPDXX,Glow on 5th,34.99,3.2,2,20-50,4.176754386542299,-0.9767543865422992,"(0, 5]"
B082W1DV8Q,Jo Malone,349.99,5.0,1,200-500,4.26812486227521,0.7318751377247903,"(0, 5]"
B00ZAVD934,L’Oréal Paris,15.5,4.9,26,10-20,4.171101019646952,0.7288989803530486,"(20, 50]"
B00RAZCQP0,Diva Stuff,9.49,4.3,6,5-10,4.169357728982968,0.13064227101703185,"(5, 10]"
B00D4Q79NI,Dunesbury,16.75,3.7,25,10-20,4.17146360089986,-0.4714636008998596,"(20, 50]"
B078XL8J6Y,Annie,7.29,4.0,38,5-10,4.16871958597785,-0.16871958597784964,"(20, 50]"
B01N9OX8HK,CoCo-Shop,10.95,5.0,4,10-20,4.169781223886365,0.830218776113635,"(0, 5]"
B07SGW54XJ,Mirenesse Cosmetics,49.97,3.2,7,20-50,4.181099560277153,-0.9810995602771531,"(5, 10]"
B07W38BMGN,Miracle 9,15.59,4.6,21,10-20,4.171127125497161,0.4288728745028383,"(20, 50]"
B00Z23ZTFG,Pain Relief,23.99,5.0,2,20-50,4.173563671516706,0.8264363284832941,"(0, 5]"
B07F5KVQGY,Foxy Silver & Maxwigs,45.99,3.0,1,20-50,4.179945101567893,-1.1799451015678928,"(0, 5]"
B015D019N8,Varivalve,64.7,4.4,22,50-100,4.185372217761426,0.21462778223857448,"(20, 50]"
B016WF0EM0,Lasa Aromatics,6.58,4.0,2,5-10,4.168513639826197,-0.16851363982619727,"(0, 5]"
B00UJOL5AG,China Glaze,13.15,5.0,2,10-20,4.170419366891484,0.8295806331085158,"(0, 5]"
B071LF9GQS,Entity,17.95,5.0,1,10-20,4.171811678902652,0.8281883210973477,"(0, 5]"
B0037H43SI,Copa Judaica,9.97,4.3,159,5-10,4.169496960184085,0.13050303981591505,"(100, 500]"
B0BJ8B4ZJC,Colourpop,19.0,4.8,77,10-20,4.172116247155095,0.6278837528449044,"(50, 100]"
B08GJPP9V2,Honey Bean,8.59,4.5,9,5-10,4.169096670480874,0.33090332951912593,"(5, 10]"
B079SNKWBT,China Glaze,13.99,3.8,47,10-20,4.170663021493438,-0.37066302149343855,"(20, 50]"
B01N6FXECH,BIO SEAWEED,20.0,4.7,5,10-20,4.172406312157422,0.527593687842578,"(0, 5]"
B00EG6TPUA,Soap,8.99,4.4,38,5-10,4.169212696481805,0.23078730351819576,"(20, 50]"
B0849SFCWT,Ciaté London,16.02,4.6,33,10-20,4.171251853448162,0.4287481465518379,"(20, 50]"
B079X5CJS4,L’Oréal Paris,6.99,3.1,44,5-10,4.168632566477152,-1.0686325664771519,"(20, 50]"
B07NLM57KD,Colourpop,12.18,2.6,4,10-20,4.170138003839227,-1.5701380038392272,"(0, 5]"
B01LZ70A43,NeckTITE Magic,12.25,3.8,18,10-20,4.17015830838939,-0.37015830838939046,"(10, 20]"
B00VXENDTC,Perlier,29.95,4.3,35,20-50,4.175292458930572,0.12470754106942739,"(20, 50]"
B07JN1MYTS,essie,6.26,4.2,18,5-10,4.168420819025453,0.03157918097454715,"(10, 20]"
B085G3LD7Y,Lunana Beauty,6.99,3.3,409,5-10,4.168632566477152,-0.8686325664771521,"(100, 500]"
B0762LLRX2,Sally Hansen,5.75,3.6,10,5-10,4.168272885874266,-0.5682728858742663,"(5, 10]"
B071FMSGD2,Pam Herbals,9.99,3.8,7,5-10,4.169502761484131,-0.3695027614841315,"(5, 10]"
B0754NF71W,Berkeley,146.0,4.1,42,100-200,4.208954502450586,-0.10895450245058669,"(20, 50]"
B002C5VTLA,BND,42.0,3.6,6,20-50,4.178787742208609,-0.578787742208609,"(5, 10]"
B011J6J7UW,Salon Designs,6.99,3.9,6,5-10,4.168632566477152,-0.26863256647715206,"(5, 10]"
B085C74MZ2,Vonpri,9.59,4.4,1734,5-10,4.169386735483201,0.23061326451679953,"(500, 10000]"
B01GR3IW12,MAYBELLINE,26.9,4.4,87,20-50,4.174407760673477,0.22559223932652372,"(50, 100]"
B08428CRWQ,KISS,7.88,4.5,71,5-10,4.168890724329223,0.3311092756707774,"(50, 100]"
B099WKKCP5,CHuangQi,8.49,4.2,7,5-10,4.169067663980641,0.030932336019358964,"(5, 10]"
B07JK7KP8M,TRESemmé,34.99,4.3,18,20-50,4.176754386542299,0.12324561345770046,"(10, 20]"
B00VKOHS2I,Radiant Complex,19.95,4.0,149,10-20,4.172391808907306,-0.17239180890730577,"(100, 500]"
B07FRMG2NB,Tattoodrucker,12.0,4.2,56,10-20,4.170085792138808,0.029914207861192033,"(50, 100]"
B0053EKQEI,Graftobian,10.99,4.1,24,10-20,4.169792826486458,-0.06979282648645846,"(20, 50]"
B01FWBNY68,Henkel,16.99,5.0,2,10-20,4.171533216500419,0.8284667834995814,"(0, 5]"
B07BL52723,BOCCS,18.0,4.4,20,10-20,4.171826182152769,0.22817381784723167,"(10, 20]"
B07RJZMHNT,Ion,13.55,3.6,7,10-20,4.170535392892415,-0.5705353928924146,"(5, 10]"
B07QC9G8JX,roil,27.0,3.6,8,20-50,4.174436767173709,-0.5744367671737085,"(5, 10]"
B00BZF7I3Q,Proclaim,25.99,3.0,3,20-50,4.1741438015213586,-1.1741438015213586,"(0, 5]"
B08B12DSYG,n/,9.99,3.9,30,5-10,4.169502761484131,-0.26950276148413144,"(20, 50]"
B07SV44V44,Efast,5.29,4.4,43,5-10,4.168139455973196,0.23186054402680423,"(20, 50]"
B07Q1D4V49,Fright Night,7.5,3.9,5,5-10,4.168780499628339,-0.2687804996283387,"(0, 5]"
B09FYLLFRQ,POP Beauty,5.97,3.2,13,5-10,4.168336700174779,-0.9683367001747785,"(10, 20]"
B00K15XTLG,Firefly,9.5,4.3,7,5-10,4.169360629632991,0.13063937036700857,"(5, 10]"
B00E26TWUM,BANANA REPUBLIC,81.0,3.9,14,50-100,4.190100277299351,-0.29010027729935084,"(10, 20]"
B0057O7LOC,Jovees,12.99,4.2,488,10-20,4.170372956491112,0.029627043508888562,"(100, 500]"
B07PKQ5SXX,Mixa,17.5,4.6,19,10-20,4.171681149651605,0.42831885034839434,"(10, 20]"
B075NLYGHK,BERON,19.99,4.3,69,10-20,4.172403411507399,0.12759658849260092,"(50, 100]"
B004TAB52O,STAR BRITE,22.99,4.6,170,20-50,4.173273606514379,0.42672639348562047,"(100, 500]"
B0034IGK68,Avon,25.0,4.1,21,20-50,4.173856637169055,-0.07385663716905544,"(20, 50]"
B00P574F7M,MacRazors Products,7.89,4.3,36,5-10,4.168893624979246,0.13110637502075395,"(20, 50]"
B07Z8BFKKB,Supre,39.99,4.3,20,20-50,4.178204711553933,0.12179528844606669,"(10, 20]"
B01N9OZD23,Nair,14.99,3.4,2,10-20,4.170953086495765,-0.7709530864957652,"(0, 5]"
B07S35Q6YF,BeautyMALL,37.76,4.5,14,20-50,4.177557866598744,0.32244213340125594,"(10, 20]"
B01HT5M97U,Nature's Gate,200.0,5.0,1,100-200,4.224618012576228,0.7753819874237724,"(0, 5]"
B0916TP664,KISS,16.99,4.4,46,10-20,4.171533216500419,0.22846678349958172,"(20, 50]"
B06XD4BHLT,Essential Palace,11.0,3.4,10,10-20,4.169795727136481,-0.7697957271364815,"(5, 10]"
B06XS2PQ9Q,DaniPro,17.75,3.2,6,10-20,4.1717536659021865,-0.9717536659021864,"(5, 10]"
B087BJXRZH,Janet Collection,14.99,4.2,3,10-20,4.170953086495765,0.02904691350423505,"(0, 5]"
B081HXTQ81,SpaScriptions,12.49,4.0,22,10-20,4.170227923989948,-0.17022792398994824,"(20, 50]"
B0873Z23Q3,Up&up,12.96,4.5,65,10-20,4.170364254541042,0.32963574545895824,"(50, 100]"
B008VBYNK8,Mystic Moments,15.95,2.5,7,10-20,4.171231548897999,-1.6712315488979987,"(5, 10]"
B00XLSE3EM,Quantum,35.65,4.7,19,20-50,4.176945829443834,0.5230541705561658,"(10, 20]"
B00KOUTHLO,Magic Collection,7.99,3.8,11,5-10,4.168922631479479,-0.3689226314794789,"(10, 20]"
B09MG32SVR,Antique Alive,49.99,3.5,3,20-50,4.1811053615772,-0.6811053615771998,"(0, 5]"
B01A5UKWPW,Dear Barber,16.0,4.8,10,10-20,4.171246052148115,0.6287539478518847,"(5, 10]"
B08HR92DZZ,SHAPE CONCEPT,30.0,4.5,88,20-50,4.175306962180689,0.32469303781931114,"(50, 100]"
B07D433KPY,Essence,5.99,3.8,6,5-10,4.168342501474825,-0.3683425014748254,"(5, 10]"
B081J5X8S4,wet n wild,14.97,1.0,1,10-20,4.170947285195719,-3.1709472851957186,"(0, 5]"
B0725PWLKL,Pro Tan,12.99,4.4,109,10-20,4.170372956491112,0.22962704350888874,"(100, 500]"
B084D8VCC3,Makeup Depot,14.99,4.5,45,10-20,4.170953086495765,0.3290469135042349,"(20, 50]"
B08B7WDJLK,Kilian,270.75,3.0,2,200-500,4.245140111490842,-1.2451401114908416,"(0, 5]"
B07DPC8LS7,Torongía,24.17,3.9,18,20-50,4.173615883217124,-0.27361588321712427,"(10, 20]"
B000CESY7A,Kayline,49.75,5.0,2,20-50,4.181035745976641,0.818964254023359,"(0, 5]"
